City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,Churn Reason,Monthly Charges Band,Tenure Years,Churn Risk,Customer Value
Santa Cruz,95065,Male,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.55,839.4,No,43,5293,,0 - 30,3 - 4 Years,Medium Risk,High Value
Scotts Valley,95066,Female,No,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,769.1,No,62,4654,,60 - 90,< 1 Year,Medium Risk,Medium Value
Saratoga,95070,Female,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),97.45,6253,No,67,4769,,New Contract,5 Years + ,High Risk,Medium Value
Soquel,95073,Female,No,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,1641.8,No,21,4884,,0 - 30,5 Years + ,Low Risk,Medium Value
Watsonville,95076,Female,No,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.6,1678.05,No,66,5294,,0 - 30,5 Years + ,High Risk,High Value
San Jose,95110,Male,No,Yes,No,40,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2058.5,No,71,2454,,30 - 60 ,3 - 4 Years,High Risk,Low Value
San Jose,95111,Male,No,No,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.6,2424.5,No,32,5544,,30 - 60 ,5 Years + ,Low Risk,High Value
San Jose,95113,Female,Yes,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.85,6293.45,No,33,4994,,60 - 90,5 Years + ,Low Risk,Medium Value
San Jose,95117,Male,No,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.85,3145.9,No,61,3981,,New Contract,2 - 3 Years,Medium Risk,Medium Value
San Jose,95118,Male,No,No,No,39,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),53.85,2200.7,No,79,2380,,30 - 60 ,3 - 4 Years,High Risk,Low Value
San Jose,95119,Female,No,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.25,914.4,No,23,2997,,0 - 30,3 - 4 Years,Low Risk,Low Value
San Jose,95120,Male,No,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),89.45,4577.75,No,35,5386,,60 - 90,4 - 5 Years,Medium Risk,High Value
San Jose,95121,Female,No,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.25,4997.5,No,79,4275,,100 plus,4 - 5 Years,High Risk,Medium Value
San Jose,95122,Male,No,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.5,4144.8,No,27,4031,,30 - 60 ,5 Years + ,Low Risk,Medium Value
San Jose,95123,Male,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,1493.55,No,59,5790,,60 - 90,1 - 2 Years,Medium Risk,High Value
San Jose,95124,Female,No,No,No,50,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.5,4179.1,No,71,5258,,60 - 90,4 - 5 Years,High Risk,High Value
San Jose,95126,Male,No,Yes,No,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.6,1611,No,66,3807,,60 - 90,2 - 3 Years,High Risk,Medium Value
San Jose,95127,Male,No,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.05,593.05,No,70,4244,,30 - 60 ,1 - 2 Years,High Risk,Medium Value
San Jose,95130,Female,No,Yes,No,23,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,66.25,1533.8,No,22,2072,,60 - 90,1 - 2 Years,Low Risk,Low Value
San Jose,95131,Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.4,529.8,No,39,3792,,0 - 30,2 - 3 Years,Medium Risk,Medium Value
San Jose,95132,Male,Yes,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.05,3865.6,No,69,5527,,60 - 90,3 - 4 Years,High Risk,High Value
San Jose,95133,Male,No,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.15,515.75,No,58,4347,,0 - 30,2 - 3 Years,Medium Risk,Medium Value
San Jose,95136,Male,No,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,48.35,No,45,4725,,0 - 30,< 1 Year,Medium Risk,Medium Value
San Jose,95138,Female,No,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.95,2070.05,No,72,2817,,60 - 90,2 - 3 Years,High Risk,Low Value
San Jose,95139,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.65,8333.95,No,29,5408,,100 plus,5 Years + ,Low Risk,High Value
Mount Hamilton,95140,Female,No,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20,1209.25,No,56,5975,,0 - 30,5 Years + ,Medium Risk,High Value
San Jose,95148,Male,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.8,1396.25,No,20,5406,,0 - 30,5 Years + ,Low Risk,High Value
Stockton,95202,Male,No,Yes,Yes,11,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.15,723.35,No,42,5942,,60 - 90,< 1 Year,Medium Risk,High Value
Stockton,95203,Male,Yes,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,228.65,No,66,2962,,0 - 30,1 - 2 Years,High Risk,Low Value
Stockton,95204,Female,No,No,No,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.95,1161.75,No,27,5407,,60 - 90,1 - 2 Years,Low Risk,High Value
Stockton,95205,Male,No,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,98.35,No,75,3478,,0 - 30,< 1 Year,High Risk,Low Value
Stockton,95206,Male,Yes,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,775.3,No,28,5193,,60 - 90,< 1 Year,Low Risk,High Value
Stockton,95207,Male,No,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,1074.65,No,59,5558,,30 - 60 ,1 - 2 Years,Medium Risk,High Value
Stockton,95210,Female,No,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.5,2324.7,No,76,3131,,60 - 90,2 - 3 Years,High Risk,Low Value
Stockton,95212,Male,No,No,No,29,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,35.6,1072.6,No,74,3898,,30 - 60 ,2 - 3 Years,High Risk,Medium Value
Stockton,95215,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.25,170.5,No,31,4830,,60 - 90,< 1 Year,Low Risk,Medium Value
Angels Camp,95222,Female,No,No,No,41,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,40.35,1677.85,No,79,2454,,30 - 60 ,3 - 4 Years,High Risk,Low Value
Arnold,95223,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.85,18.85,No,37,5084,,0 - 30,< 1 Year,Medium Risk,High Value
Avery,95224,Male,No,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,54.85,370.4,No,20,3481,,30 - 60 ,< 1 Year,Low Risk,Low Value
Burson,95225,Female,No,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,64.3,3410.6,No,73,4405,,60 - 90,4 - 5 Years,High Risk,Medium Value
Campo Seco,95226,Female,No,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1138.8,No,67,3043,,0 - 30,3 - 4 Years,High Risk,Low Value
Clements,95227,Male,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),76.1,5264.25,No,67,5115,,60 - 90,5 Years + ,High Risk,High Value
Copperopolis,95228,Female,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.7,1005.7,No,54,4116,,0 - 30,4 - 5 Years,Medium Risk,Medium Value
Farmington,95230,Female,Yes,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),97.95,5936.55,No,50,5428,,New Contract,5 Years + ,Medium Risk,High Value
French Camp,95231,Female,No,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.1,5475.9,No,62,5267,,New Contract,5 Years + ,Medium Risk,High Value
Hathaway Pines,95233,Female,Yes,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2326.05,No,66,4025,,New Contract,1 - 2 Years,High Risk,Medium Value
Lockeford,95237,Female,No,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.35,4991.5,No,50,4910,,60 - 90,5 Years + ,Medium Risk,Medium Value
Lodi,95242,Female,Yes,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.7,5831.2,No,20,5089,,60 - 90,5 Years + ,Low Risk,High Value
Mokelumne Hill,95245,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,510.8,No,22,2130,,0 - 30,2 - 3 Years,Low Risk,Low Value
Mountain Ranch,95246,Female,No,No,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.8,283.95,No,78,2182,,30 - 60 ,< 1 Year,High Risk,Low Value
Murphys,95247,Male,No,No,No,26,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),51.55,1295.4,No,36,3130,,30 - 60 ,2 - 3 Years,Medium Risk,Low Value
San Andreas,95249,Male,No,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,19.65,No,53,2539,,0 - 30,< 1 Year,Medium Risk,Low Value
Sheep Ranch,95250,Male,Yes,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.05,3011.65,No,68,4022,,30 - 60 ,5 Years + ,High Risk,Medium Value
Vallecito,95251,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114,8093.15,No,29,4558,,100 plus,5 Years + ,Low Risk,Medium Value
Wallace,95254,Female,Yes,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,3217.65,No,59,4848,,100 plus,2 - 3 Years,Medium Risk,Medium Value
Wilseyville,95257,Female,No,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.25,773.2,No,44,4423,,30 - 60 ,1 - 2 Years,Medium Risk,Medium Value
Woodbridge,95258,Female,No,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80,1029.35,No,78,5577,,60 - 90,1 - 2 Years,High Risk,High Value
Ballico,95303,Female,No,No,No,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,79.2,3593.8,No,63,2007,,60 - 90,3 - 4 Years,Medium Risk,Low Value
Catheys Valley,95306,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3953.15,No,63,2040,,New Contract,3 - 4 Years,Medium Risk,Low Value
Ceres,95307,Male,No,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.8,1971.15,No,51,2202,,30 - 60 ,3 - 4 Years,Medium Risk,Low Value
Coulterville,95311,Male,No,No,No,57,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.75,3196,No,58,5594,,30 - 60 ,4 - 5 Years,Medium Risk,High Value
Cressey,95312,Female,No,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.45,4872.2,No,20,4700,,New Contract,4 - 5 Years,Low Risk,Medium Value
Crows Landing,95313,Male,No,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.9,1500.5,No,33,5192,,60 - 90,1 - 2 Years,Low Risk,High Value
Denair,95316,Female,No,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.05,3478.75,No,46,4411,,60 - 90,4 - 5 Years,Medium Risk,Medium Value
El Nido,95317,Female,Yes,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.05,7413.55,No,70,4113,,100 plus,5 Years + ,High Risk,Medium Value
El Portal,95318,Female,No,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532,No,36,3244,,New Contract,2 - 3 Years,Medium Risk,Low Value
Escalon,95320,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.7,256.75,No,33,5806,,60 - 90,< 1 Year,Low Risk,High Value
Groveland,95321,Male,No,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.85,3887.25,No,35,2709,,100 plus,3 - 4 Years,Medium Risk,Low Value
Gustine,95322,Male,No,Yes,No,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),69.15,2490.15,No,61,3945,,60 - 90,2 - 3 Years,Medium Risk,Medium Value
Hilmar,95324,Female,No,No,No,47,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,74.45,3510.3,No,55,3459,,60 - 90,3 - 4 Years,Medium Risk,Low Value
Hornitos,95325,Female,No,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.45,765.45,No,48,3185,,30 - 60 ,1 - 2 Years,Medium Risk,Low Value
Hughson,95326,Female,Yes,Yes,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60,1259.35,No,37,2399,,60 - 90,1 - 2 Years,Medium Risk,Low Value
Jamestown,95327,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,85.25,5538.35,No,38,5012,,60 - 90,5 Years + ,Medium Risk,High Value
Keyes,95328,Male,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,340.85,No,67,2483,,0 - 30,1 - 2 Years,High Risk,Low Value
La Grange,95329,Female,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.75,844.45,No,57,2574,,0 - 30,3 - 4 Years,Medium Risk,Low Value
Lathrop,95330,Female,No,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.9,1348.95,No,38,2362,,60 - 90,1 - 2 Years,Medium Risk,Low Value
Le Grand,95333,Male,No,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.5,3778,No,21,4812,,100 plus,3 - 4 Years,Low Risk,Medium Value
Livingston,95334,Female,No,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,611.65,No,70,5007,,30 - 60 ,1 - 2 Years,High Risk,High Value
Manteca,95336,Female,No,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25,1505.05,No,24,6355,,0 - 30,5 Years + ,Low Risk,High Value
Manteca,95337,Male,No,Yes,Yes,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.55,467.85,No,28,4134,,0 - 30,1 - 2 Years,Low Risk,Medium Value
Merced,95340,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,194.2,No,26,2228,,60 - 90,< 1 Year,Low Risk,Low Value
Midpines,95345,Female,No,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4,571.45,No,55,5108,,60 - 90,< 1 Year,Medium Risk,High Value
Merced,95348,Male,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.15,5253.95,No,56,4778,,New Contract,4 - 5 Years,Medium Risk,Medium Value
Modesto,95354,Male,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,521.35,No,71,4704,,60 - 90,< 1 Year,High Risk,Medium Value
Modesto,95355,Female,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1412.65,No,34,5267,,0 - 30,5 Years + ,Low Risk,High Value
Modesto,95358,Male,No,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,1090.6,No,60,6393,,0 - 30,4 - 5 Years,Medium Risk,High Value
Newman,95360,Male,No,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.75,1446.8,No,66,4811,,0 - 30,5 Years + ,High Risk,Medium Value
Patterson,95363,Female,No,Yes,Yes,62,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.45,4300.45,No,37,5057,,60 - 90,5 Years + ,Medium Risk,High Value
Pinecrest,95364,Male,No,No,No,17,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.75,1111.2,No,63,3921,,60 - 90,1 - 2 Years,Medium Risk,Medium Value
Planada,95365,Male,No,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.6,190.1,No,49,2323,,0 - 30,< 1 Year,Medium Risk,Low Value
Ripon,95366,Male,No,Yes,No,64,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,69.25,4447.75,No,25,4226,,60 - 90,5 Years + ,Low Risk,Medium Value
Sonora,95370,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1830.05,No,66,5065,,0 - 30,5 Years + ,High Risk,High Value
Soulsbyville,95372,Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2820.65,No,78,3171,,New Contract,2 - 3 Years,High Risk,Low Value
Stevinson,95374,Female,No,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,4847.35,No,53,5417,,100 plus,4 - 5 Years,Medium Risk,High Value
Tracy,95376,Male,No,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.35,4729.3,No,35,6466,,60 - 90,5 Years + ,Medium Risk,High Value
Tuolumne,95379,Male,No,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,87.2,4017.45,No,76,3760,,60 - 90,3 - 4 Years,High Risk,Medium Value
Turlock,95380,Male,No,No,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.4,1398.6,No,80,2120,,60 - 90,1 - 2 Years,High Risk,Low Value
Twain Harte,95383,Female,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1685.9,No,59,5907,,0 - 30,5 Years + ,Medium Risk,High Value
Vernalis,95385,Male,No,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.85,5826.65,No,35,5915,,100 plus,4 - 5 Years,Medium Risk,High Value
Waterford,95386,Male,Yes,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,98.3,6066.55,No,74,5413,,New Contract,5 Years + ,High Risk,High Value
Winton,95388,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,270.2,No,37,3799,,0 - 30,1 - 2 Years,Medium Risk,Medium Value
Santa Rosa,95401,Female,No,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.7,168.6,No,52,3654,,30 - 60 ,< 1 Year,Medium Risk,Medium Value
Santa Rosa,95403,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,536.35,No,58,3848,,0 - 30,2 - 3 Years,Medium Risk,Medium Value
